,I1_low_value,I2_low_value,Vgrid,Igrid,local_vgrid,local_igrid,duty_cycle,duty_cycle_1,duty_cycle_2,Vdc,Vd_ref,Vd_in,Vq_in,Id_in,Vd_out,omega,state
553,3.223501443862915,-2.471181631088257,21.52277374267578,3.223501443862915,5.454860210418701,0.5454860329627991,1.1676671504974365,0.8999999761581421,0.10000000149011612,29.772300720214844,12.0,12.57667064666748,-0.5668599605560303,1.8522064685821533,42.0,314.1592712402344,1.0
554,3.1504745483398438,-2.5820469856262207,21.296785354614258,3.1504745483398438,5.787997245788574,0.5787997245788574,1.1591129302978516,0.8999999761581421,0.10000000149011612,29.772306442260742,12.0,12.577656745910645,-0.6926215887069702,1.8523472547531128,42.0,314.1592712402344,1.0
555,3.18698787689209,-2.5028574466705322,21.794986724853516,3.18698787689209,6.115220546722412,0.6115220785140991,1.1495306491851807,0.8999999761581421,0.10000000149011612,29.7724609375,12.0,12.578575134277344,-1.8286699056625366,1.8524810075759888,42.0,314.1592712402344,1.0
556,3.1824238300323486,-2.4922988414764404,21.434669494628906,3.1824238300323486,6.436570644378662,0.6436570882797241,1.1390597820281982,0.8999999761581421,0.10000000149011612,29.772497177124023,12.0,12.579498291015625,-1.760707139968872,1.8526110649108887,42.0,314.1592712402344,1.0
557,3.18698787689209,-2.4289472103118896,21.252140045166016,3.18698787689209,6.751461029052734,0.6751461029052734,1.127657413482666,0.8999999761581421,0.10000000149011612,29.772682189941406,12.0,12.580408096313477,-1.956639289855957,1.8527363538742065,42.0,314.1592712402344,1.0
558,3.2463221549987793,-2.5345332622528076,21.568603515625,3.2463221549987793,7.059746742248535,0.7059746980667114,1.1150760650634766,0.8999999761581421,0.10000000149011612,29.77265739440918,12.0,12.581255912780762,-2.8049960136413574,1.852851390838623,42.0,314.1592712402344,1.0
559,3.209808826446533,-2.560929775238037,21.29718017578125,3.209808826446533,7.3610758781433105,0.736107587814331,1.1017016172409058,0.8999999761581421,0.10000000149011612,29.772573471069336,12.0,12.582098007202148,-2.8768348693847656,1.8529653549194336,42.0,314.1592712402344,1.0
560,3.19155216217041,-2.3814334869384766,21.342220306396484,3.19155216217041,7.65507173538208,0.765507161617279,1.0874601602554321,0.8999999761581421,0.10000000149011612,29.77263832092285,12.0,12.582900047302246,-3.3534717559814453,1.8530763387680054,42.0,314.1592712402344,1.0
561,3.1778595447540283,-2.4447851181030273,21.025360107421875,3.1778595447540283,7.9416632652282715,0.7941663265228271,1.072324275970459,0.8999999761581421,0.10000000149011612,29.77279281616211,12.0,12.583699226379395,-3.383765459060669,1.8531835079193115,42.0,314.1592712402344,1.0
562,3.2371938228607178,-2.4922988414764404,21.342220306396484,3.2371938228607178,8.220199584960938,0.8220199346542358,1.0560076236724854,0.8999999761581421,0.10000000149011612,29.77267837524414,12.0,12.58442497253418,-4.166897773742676,1.8532787561416626,42.0,314.1592712402344,1.0
